"method","set","value","inf","inte_situ","pattern"
"nnSVG-AVE","recall",1,"inf1","scenario 1","period"
"nnSVG-Union","recall",1,"inf1","scenario 1","period"
"nnSVG-Inter","recall",1,"inf1","scenario 1","period"
"nnSVG-Cauchy","recall",1,"inf1","scenario 1","period"
"nnSVG-HMP","recall",1,"inf1","scenario 1","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 1","period"
"nnSVG-AVE","FPR",0.00294444444444444,"inf1","scenario 1","period"
"nnSVG-Union","FPR",0.0117777777777778,"inf1","scenario 1","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 1","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 1","period"
"nnSVG-HMP","FPR",0.00377777777777778,"inf1","scenario 1","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 2","period"
"nnSVG-AVE","F1",0.984150569588905,"inf1","scenario 2","period"
"nnSVG-Union","F1",0.951474785918173,"inf1","scenario 2","period"
"nnSVG-Inter","F1",0.986828774062817,"inf1","scenario 2","period"
"nnSVG-Cauchy","F1",1,"inf1","scenario 2","period"
"nnSVG-HMP","F1",0.989119683481701,"inf1","scenario 2","period"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 2","period"
"nnSVG-AVE","precision",0.974975466143278,"inf1","scenario 2","period"
"nnSVG-Union","precision",0.907441016333938,"inf1","scenario 2","period"
"nnSVG-Inter","precision",1,"inf1","scenario 2","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 2","period"
"nnSVG-HMP","precision",0.978473581213307,"inf1","scenario 2","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 2","period"
"nnSVG-AVE","recall",0.9935,"inf1","scenario 2","period"
"nnSVG-Union","recall",1,"inf1","scenario 2","period"
"nnSVG-Inter","recall",0.974,"inf1","scenario 2","period"
"nnSVG-Cauchy","recall",1,"inf1","scenario 2","period"
"nnSVG-HMP","recall",1,"inf1","scenario 2","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 2","period"
"nnSVG-AVE","FPR",0.00283333333333333,"inf1","scenario 2","period"
"nnSVG-Union","FPR",0.0113333333333333,"inf1","scenario 2","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 2","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 2","period"
"nnSVG-HMP","FPR",0.00244444444444444,"inf1","scenario 2","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 3","period"
"nnSVG-AVE","F1",0.988311365332007,"inf1","scenario 3","period"
"nnSVG-Union","F1",0.967117988394584,"inf1","scenario 3","period"
"nnSVG-Inter","F1",0.986828774062817,"inf1","scenario 3","period"
"nnSVG-Cauchy","F1",1,"inf1","scenario 3","period"
"nnSVG-HMP","F1",0.99009900990099,"inf1","scenario 3","period"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 3","period"
"nnSVG-AVE","precision",0.983176645225136,"inf1","scenario 3","period"
"nnSVG-Union","precision",0.936329588014981,"inf1","scenario 3","period"
"nnSVG-Inter","precision",1,"inf1","scenario 3","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 3","period"
"nnSVG-HMP","precision",0.980392156862745,"inf1","scenario 3","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 3","period"
"nnSVG-AVE","recall",0.9935,"inf1","scenario 3","period"
"nnSVG-Union","recall",1,"inf1","scenario 3","period"
"nnSVG-Inter","recall",0.974,"inf1","scenario 3","period"
"nnSVG-Cauchy","recall",1,"inf1","scenario 3","period"
"nnSVG-HMP","recall",1,"inf1","scenario 3","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 3","period"
"nnSVG-AVE","FPR",0.00188888888888889,"inf1","scenario 3","period"
"nnSVG-Union","FPR",0.00755555555555556,"inf1","scenario 3","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 3","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 3","period"
"nnSVG-HMP","FPR",0.00222222222222222,"inf1","scenario 3","period"
"nnSVG-PASTE","F1",0.181851245681033,"inf1","scenario 4","period"
"nnSVG-AVE","F1",0.668426261959749,"inf1","scenario 4","period"
"nnSVG-Union","F1",0.982318271119843,"inf1","scenario 4","period"
"nnSVG-Inter","F1",0,"inf1","scenario 4","period"
"nnSVG-Cauchy","F1",0.75,"inf1","scenario 4","period"
"nnSVG-HMP","F1",0.998003992015968,"inf1","scenario 4","period"
"nnSVG-PASTE","precision",0.1000200040008,"inf1","scenario 4","period"
"nnSVG-AVE","precision",0.982541222114452,"inf1","scenario 4","period"
"nnSVG-Union","precision",0.965250965250965,"inf1","scenario 4","period"
"nnSVG-Inter","precision",0,"inf1","scenario 4","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 4","period"
"nnSVG-HMP","precision",0.99601593625498,"inf1","scenario 4","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 4","period"
"nnSVG-AVE","recall",0.5065,"inf1","scenario 4","period"
"nnSVG-Union","recall",1,"inf1","scenario 4","period"
"nnSVG-Inter","recall",0,"inf1","scenario 4","period"
"nnSVG-Cauchy","recall",0.6,"inf1","scenario 4","period"
"nnSVG-HMP","recall",1,"inf1","scenario 4","period"
"nnSVG-PASTE","FPR",0.999777777777778,"inf1","scenario 4","period"
"nnSVG-AVE","FPR",0.001,"inf1","scenario 4","period"
"nnSVG-Union","FPR",0.004,"inf1","scenario 4","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 4","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 4","period"
"nnSVG-HMP","FPR",0.000444444444444444,"inf1","scenario 4","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 1","period"
"nnSVG-AVE","F1",0.95997934417764,"inf3","scenario 1","period"
"nnSVG-Union","F1",0.986193293885602,"inf3","scenario 1","period"
"nnSVG-Inter","F1",0.846597462514417,"inf3","scenario 1","period"
"nnSVG-Cauchy","F1",0.986828774062817,"inf3","scenario 1","period"
"nnSVG-HMP","F1",0.997008973080758,"inf3","scenario 1","period"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 1","period"
"nnSVG-AVE","precision",0.99252536038441,"inf3","scenario 1","period"
"nnSVG-Union","precision",0.972762645914397,"inf3","scenario 1","period"
"nnSVG-Inter","precision",1,"inf3","scenario 1","period"
"nnSVG-Cauchy","precision",1,"inf3","scenario 1","period"
"nnSVG-HMP","precision",0.99403578528827,"inf3","scenario 1","period"
"nnSVG-PASTE","recall",1,"inf3","scenario 1","period"
"nnSVG-AVE","recall",0.9295,"inf3","scenario 1","period"
"nnSVG-Union","recall",1,"inf3","scenario 1","period"
"nnSVG-Inter","recall",0.734,"inf3","scenario 1","period"
"nnSVG-Cauchy","recall",0.974,"inf3","scenario 1","period"
"nnSVG-HMP","recall",1,"inf3","scenario 1","period"
"nnSVG-PASTE","FPR",1,"inf3","scenario 1","period"
"nnSVG-AVE","FPR",0.000777777777777778,"inf3","scenario 1","period"
"nnSVG-Union","FPR",0.00311111111111111,"inf3","scenario 1","period"
"nnSVG-Inter","FPR",0,"inf3","scenario 1","period"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 1","period"
"nnSVG-HMP","FPR",0.000666666666666667,"inf3","scenario 1","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 2","period"
"nnSVG-AVE","F1",0.695086234949561,"inf3","scenario 2","period"
"nnSVG-Union","F1",0.99402390438247,"inf3","scenario 2","period"
"nnSVG-Inter","F1",0.00399201596806387,"inf3","scenario 2","period"
"nnSVG-Cauchy","F1",0.654104979811575,"inf3","scenario 2","period"
"nnSVG-HMP","F1",0.998,"inf3","scenario 2","period"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 2","period"
"nnSVG-AVE","precision",0.995340167753961,"inf3","scenario 2","period"
"nnSVG-Union","precision",0.990079365079365,"inf3","scenario 2","period"
"nnSVG-Inter","precision",1,"inf3","scenario 2","period"
"nnSVG-Cauchy","precision",1,"inf3","scenario 2","period"
"nnSVG-HMP","precision",0.998,"inf3","scenario 2","period"
"nnSVG-PASTE","recall",1,"inf3","scenario 2","period"
"nnSVG-AVE","recall",0.534,"inf3","scenario 2","period"
"nnSVG-Union","recall",0.998,"inf3","scenario 2","period"
"nnSVG-Inter","recall",0.002,"inf3","scenario 2","period"
"nnSVG-Cauchy","recall",0.486,"inf3","scenario 2","period"
"nnSVG-HMP","recall",0.998,"inf3","scenario 2","period"
"nnSVG-PASTE","FPR",1,"inf3","scenario 2","period"
"nnSVG-AVE","FPR",0.000277777777777778,"inf3","scenario 2","period"
"nnSVG-Union","FPR",0.00111111111111111,"inf3","scenario 2","period"
"nnSVG-Inter","FPR",0,"inf3","scenario 2","period"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 2","period"
"nnSVG-HMP","FPR",0.000222222222222222,"inf3","scenario 2","period"
"nnSVG-PASTE","F1",0.181851245681033,"inf3","scenario 3","period"
"nnSVG-AVE","F1",0.665116279069767,"inf3","scenario 3","period"
"nnSVG-Union","F1",0.989076464746772,"inf3","scenario 3","period"
"nnSVG-Inter","F1",0.00399201596806387,"inf3","scenario 3","period"
"nnSVG-Cauchy","F1",0.516320474777448,"inf3","scenario 3","period"
"nnSVG-HMP","F1",0.986881937436932,"inf3","scenario 3","period"
"nnSVG-PASTE","precision",0.1000200040008,"inf3","scenario 3","period"
"nnSVG-AVE","precision",0.991089108910891,"inf3","scenario 3","period"
"nnSVG-Union","precision",0.982248520710059,"inf3","scenario 3","period"
"nnSVG-Inter","precision",1,"inf3","scenario 3","period"
"nnSVG-Cauchy","precision",1,"inf3","scenario 3","period"
"nnSVG-HMP","precision",0.995926680244399,"inf3","scenario 3","period"
"nnSVG-PASTE","recall",1,"inf3","scenario 3","period"
"nnSVG-AVE","recall",0.5005,"inf3","scenario 3","period"
"nnSVG-Union","recall",0.996,"inf3","scenario 3","period"
"nnSVG-Inter","recall",0.002,"inf3","scenario 3","period"
"nnSVG-Cauchy","recall",0.348,"inf3","scenario 3","period"
"nnSVG-HMP","recall",0.978,"inf3","scenario 3","period"
"nnSVG-PASTE","FPR",0.999777777777778,"inf3","scenario 3","period"
"nnSVG-AVE","FPR",5e-04,"inf3","scenario 3","period"
"nnSVG-Union","FPR",0.002,"inf3","scenario 3","period"
"nnSVG-Inter","FPR",0,"inf3","scenario 3","period"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 3","period"
"nnSVG-HMP","FPR",0.000444444444444444,"inf3","scenario 3","period"
"nnSVG-PASTE","F1",0.183621006243114,"inf3","scenario 4","period"
"nnSVG-AVE","F1",0.425029515938607,"inf3","scenario 4","period"
"nnSVG-Union","F1",0.980671414038657,"inf3","scenario 4","period"
"nnSVG-Inter","F1",0,"inf3","scenario 4","period"
"nnSVG-Cauchy","F1",0,"inf3","scenario 4","period"
"nnSVG-HMP","F1",0.963730569948187,"inf3","scenario 4","period"
"nnSVG-PASTE","precision",0.101091791346543,"inf3","scenario 4","period"
"nnSVG-AVE","precision",0.99815157116451,"inf3","scenario 4","period"
"nnSVG-Union","precision",0.997929606625259,"inf3","scenario 4","period"
"nnSVG-Inter","precision",0,"inf3","scenario 4","period"
"nnSVG-Cauchy","precision",0,"inf3","scenario 4","period"
"nnSVG-HMP","precision",1,"inf3","scenario 4","period"
"nnSVG-PASTE","recall",1,"inf3","scenario 4","period"
"nnSVG-AVE","recall",0.27,"inf3","scenario 4","period"
"nnSVG-Union","recall",0.964,"inf3","scenario 4","period"
"nnSVG-Inter","recall",0,"inf3","scenario 4","period"
"nnSVG-Cauchy","recall",0,"inf3","scenario 4","period"
"nnSVG-HMP","recall",0.93,"inf3","scenario 4","period"
"nnSVG-PASTE","FPR",0.988,"inf3","scenario 4","period"
"nnSVG-AVE","FPR",5.55555555555556e-05,"inf3","scenario 4","period"
"nnSVG-Union","FPR",0.000222222222222222,"inf3","scenario 4","period"
"nnSVG-Inter","FPR",0,"inf3","scenario 4","period"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 4","period"
"nnSVG-HMP","FPR",0,"inf3","scenario 4","period"
"nnSVG-PASTE","F1",0.18201674554059,"inf5","scenario 1","period"
"nnSVG-AVE","F1",0.506696428571429,"inf5","scenario 1","period"
"nnSVG-Union","F1",0.893013100436681,"inf5","scenario 1","period"
"nnSVG-Inter","F1",0,"inf5","scenario 1","period"
"nnSVG-Cauchy","F1",0.352553542009885,"inf5","scenario 1","period"
"nnSVG-HMP","F1",0.778181818181818,"inf5","scenario 1","period"
"nnSVG-PASTE","precision",0.100120144173008,"inf5","scenario 1","period"
"nnSVG-AVE","precision",0.989825581395349,"inf5","scenario 1","period"
"nnSVG-Union","precision",0.983173076923077,"inf5","scenario 1","period"
"nnSVG-Inter","precision",0,"inf5","scenario 1","period"
"nnSVG-Cauchy","precision",1,"inf5","scenario 1","period"
"nnSVG-HMP","precision",0.987692307692308,"inf5","scenario 1","period"
"nnSVG-PASTE","recall",1,"inf5","scenario 1","period"
"nnSVG-AVE","recall",0.3405,"inf5","scenario 1","period"
"nnSVG-Union","recall",0.818,"inf5","scenario 1","period"
"nnSVG-Inter","recall",0,"inf5","scenario 1","period"
"nnSVG-Cauchy","recall",0.214,"inf5","scenario 1","period"
"nnSVG-HMP","recall",0.642,"inf5","scenario 1","period"
"nnSVG-PASTE","FPR",0.998666666666667,"inf5","scenario 1","period"
"nnSVG-AVE","FPR",0.000388888888888889,"inf5","scenario 1","period"
"nnSVG-Union","FPR",0.00155555555555556,"inf5","scenario 1","period"
"nnSVG-Inter","FPR",0,"inf5","scenario 1","period"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 1","period"
"nnSVG-HMP","FPR",0.000888888888888889,"inf5","scenario 1","period"
"nnSVG-PASTE","F1",0.182581705313128,"inf5","scenario 2","period"
"nnSVG-AVE","F1",0.369918699186992,"inf5","scenario 2","period"
"nnSVG-Union","F1",0.826945412311266,"inf5","scenario 2","period"
"nnSVG-Inter","F1",0,"inf5","scenario 2","period"
"nnSVG-Cauchy","F1",0.00399201596806387,"inf5","scenario 2","period"
"nnSVG-HMP","F1",0.645074224021592,"inf5","scenario 2","period"
"nnSVG-PASTE","precision",0.100462125778581,"inf5","scenario 2","period"
"nnSVG-AVE","precision",0.989130434782609,"inf5","scenario 2","period"
"nnSVG-Union","precision",0.986149584487535,"inf5","scenario 2","period"
"nnSVG-Inter","precision",0,"inf5","scenario 2","period"
"nnSVG-Cauchy","precision",1,"inf5","scenario 2","period"
"nnSVG-HMP","precision",0.991701244813278,"inf5","scenario 2","period"
"nnSVG-PASTE","recall",1,"inf5","scenario 2","period"
"nnSVG-AVE","recall",0.2275,"inf5","scenario 2","period"
"nnSVG-Union","recall",0.712,"inf5","scenario 2","period"
"nnSVG-Inter","recall",0,"inf5","scenario 2","period"
"nnSVG-Cauchy","recall",0.002,"inf5","scenario 2","period"
"nnSVG-HMP","recall",0.478,"inf5","scenario 2","period"
"nnSVG-PASTE","FPR",0.994888888888889,"inf5","scenario 2","period"
"nnSVG-AVE","FPR",0.000277777777777778,"inf5","scenario 2","period"
"nnSVG-Union","FPR",0.00111111111111111,"inf5","scenario 2","period"
"nnSVG-Inter","FPR",0,"inf5","scenario 2","period"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 2","period"
"nnSVG-HMP","FPR",0.000444444444444444,"inf5","scenario 2","period"
"nnSVG-PASTE","F1",0.185013876040703,"inf5","scenario 3","period"
"nnSVG-AVE","F1",0.206093189964158,"inf5","scenario 3","period"
"nnSVG-Union","F1",0.587904360056259,"inf5","scenario 3","period"
"nnSVG-Inter","F1",0,"inf5","scenario 3","period"
"nnSVG-Cauchy","F1",0,"inf5","scenario 3","period"
"nnSVG-HMP","F1",0.391025641025641,"inf5","scenario 3","period"
"nnSVG-PASTE","precision",0.101936799184506,"inf5","scenario 3","period"
"nnSVG-AVE","precision",0.991379310344828,"inf5","scenario 3","period"
"nnSVG-Union","precision",0.990521327014218,"inf5","scenario 3","period"
"nnSVG-Inter","precision",0,"inf5","scenario 3","period"
"nnSVG-Cauchy","precision",0,"inf5","scenario 3","period"
"nnSVG-HMP","precision",0.983870967741935,"inf5","scenario 3","period"
"nnSVG-PASTE","recall",1,"inf5","scenario 3","period"
"nnSVG-AVE","recall",0.115,"inf5","scenario 3","period"
"nnSVG-Union","recall",0.418,"inf5","scenario 3","period"
"nnSVG-Inter","recall",0,"inf5","scenario 3","period"
"nnSVG-Cauchy","recall",0,"inf5","scenario 3","period"
"nnSVG-HMP","recall",0.244,"inf5","scenario 3","period"
"nnSVG-PASTE","FPR",0.978888888888889,"inf5","scenario 3","period"
"nnSVG-AVE","FPR",0.000111111111111111,"inf5","scenario 3","period"
"nnSVG-Union","FPR",0.000444444444444444,"inf5","scenario 3","period"
"nnSVG-Inter","FPR",0,"inf5","scenario 3","period"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 3","period"
"nnSVG-HMP","FPR",0.000444444444444444,"inf5","scenario 3","period"
"nnSVG-PASTE","F1",0.187476565429321,"inf5","scenario 4","period"
"nnSVG-AVE","F1",0.186509732910819,"inf5","scenario 4","period"
"nnSVG-Union","F1",0.57909604519774,"inf5","scenario 4","period"
"nnSVG-Inter","F1",0,"inf5","scenario 4","period"
"nnSVG-Cauchy","F1",0,"inf5","scenario 4","period"
"nnSVG-HMP","F1",0.321608040201005,"inf5","scenario 4","period"
"nnSVG-PASTE","precision",0.103434009102193,"inf5","scenario 4","period"
"nnSVG-AVE","precision",0.985645933014354,"inf5","scenario 4","period"
"nnSVG-Union","precision",0.985576923076923,"inf5","scenario 4","period"
"nnSVG-Inter","precision",0,"inf5","scenario 4","period"
"nnSVG-Cauchy","precision",0,"inf5","scenario 4","period"
"nnSVG-HMP","precision",0.989690721649485,"inf5","scenario 4","period"
"nnSVG-PASTE","recall",1,"inf5","scenario 4","period"
"nnSVG-AVE","recall",0.103,"inf5","scenario 4","period"
"nnSVG-Union","recall",0.41,"inf5","scenario 4","period"
"nnSVG-Inter","recall",0,"inf5","scenario 4","period"
"nnSVG-Cauchy","recall",0,"inf5","scenario 4","period"
"nnSVG-HMP","recall",0.192,"inf5","scenario 4","period"
"nnSVG-PASTE","FPR",0.963111111111111,"inf5","scenario 4","period"
"nnSVG-AVE","FPR",0.000166666666666667,"inf5","scenario 4","period"
"nnSVG-Union","FPR",0.000666666666666667,"inf5","scenario 4","period"
"nnSVG-Inter","FPR",0,"inf5","scenario 4","period"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 4","period"
"nnSVG-HMP","FPR",0.000222222222222222,"inf5","scenario 4","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 1","period"
"nnSVG-AVE","F1",0.991080277502478,"inf1","scenario 1","period"
"nnSVG-Union","F1",0.965250965250965,"inf1","scenario 1","period"
"nnSVG-Inter","F1",1,"inf1","scenario 1","period"
"nnSVG-Cauchy","F1",1,"inf1","scenario 1","period"
"nnSVG-HMP","F1",0.989119683481701,"inf1","scenario 1","period"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 1","period"
"nnSVG-AVE","precision",0.982318271119843,"inf1","scenario 1","period"
"nnSVG-Union","precision",0.932835820895522,"inf1","scenario 1","period"
"nnSVG-Inter","precision",1,"inf1","scenario 1","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 1","period"
"nnSVG-HMP","precision",0.978473581213307,"inf1","scenario 1","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 1","period"
"nnSVG-AVE","recall",1,"inf1","scenario 1","period"
"nnSVG-Union","recall",1,"inf1","scenario 1","period"
"nnSVG-Inter","recall",1,"inf1","scenario 1","period"
"nnSVG-Cauchy","recall",1,"inf1","scenario 1","period"
"nnSVG-HMP","recall",1,"inf1","scenario 1","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 1","period"
"nnSVG-AVE","FPR",0.002,"inf1","scenario 1","period"
"nnSVG-Union","FPR",0.008,"inf1","scenario 1","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 1","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 1","period"
"nnSVG-HMP","FPR",0.00244444444444444,"inf1","scenario 1","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 2","period"
"nnSVG-AVE","F1",0.989838909541512,"inf1","scenario 2","period"
"nnSVG-Union","F1",0.963391136801541,"inf1","scenario 2","period"
"nnSVG-Inter","F1",0.996990972918756,"inf1","scenario 2","period"
"nnSVG-Cauchy","F1",1,"inf1","scenario 2","period"
"nnSVG-HMP","F1",0.99009900990099,"inf1","scenario 2","period"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 2","period"
"nnSVG-AVE","precision",0.981326781326781,"inf1","scenario 2","period"
"nnSVG-Union","precision",0.929368029739777,"inf1","scenario 2","period"
"nnSVG-Inter","precision",1,"inf1","scenario 2","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 2","period"
"nnSVG-HMP","precision",0.980392156862745,"inf1","scenario 2","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 2","period"
"nnSVG-AVE","recall",0.9985,"inf1","scenario 2","period"
"nnSVG-Union","recall",1,"inf1","scenario 2","period"
"nnSVG-Inter","recall",0.994,"inf1","scenario 2","period"
"nnSVG-Cauchy","recall",1,"inf1","scenario 2","period"
"nnSVG-HMP","recall",1,"inf1","scenario 2","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 2","period"
"nnSVG-AVE","FPR",0.00211111111111111,"inf1","scenario 2","period"
"nnSVG-Union","FPR",0.00844444444444444,"inf1","scenario 2","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 2","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 2","period"
"nnSVG-HMP","FPR",0.00222222222222222,"inf1","scenario 2","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 3","period"
"nnSVG-AVE","F1",0.992791449167288,"inf1","scenario 3","period"
"nnSVG-Union","F1",0.974658869395711,"inf1","scenario 3","period"
"nnSVG-Inter","F1",0.996990972918756,"inf1","scenario 3","period"
"nnSVG-Cauchy","F1",1,"inf1","scenario 3","period"
"nnSVG-HMP","F1",0.99304865938431,"inf1","scenario 3","period"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 3","period"
"nnSVG-AVE","precision",0.987147800296589,"inf1","scenario 3","period"
"nnSVG-Union","precision",0.950570342205323,"inf1","scenario 3","period"
"nnSVG-Inter","precision",1,"inf1","scenario 3","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 3","period"
"nnSVG-HMP","precision",0.986193293885602,"inf1","scenario 3","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 3","period"
"nnSVG-AVE","recall",0.9985,"inf1","scenario 3","period"
"nnSVG-Union","recall",1,"inf1","scenario 3","period"
"nnSVG-Inter","recall",0.994,"inf1","scenario 3","period"
"nnSVG-Cauchy","recall",1,"inf1","scenario 3","period"
"nnSVG-HMP","recall",1,"inf1","scenario 3","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 3","period"
"nnSVG-AVE","FPR",0.00144444444444444,"inf1","scenario 3","period"
"nnSVG-Union","FPR",0.00577777777777778,"inf1","scenario 3","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 3","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 3","period"
"nnSVG-HMP","FPR",0.00155555555555556,"inf1","scenario 3","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 4","period"
"nnSVG-AVE","F1",0.681952178185391,"inf1","scenario 4","period"
"nnSVG-Union","F1",0.988142292490119,"inf1","scenario 4","period"
"nnSVG-Inter","F1",0.00399201596806387,"inf1","scenario 4","period"
"nnSVG-Cauchy","F1",0.799519807923169,"inf1","scenario 4","period"
"nnSVG-HMP","F1",0.99601593625498,"inf1","scenario 4","period"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 4","period"
"nnSVG-AVE","precision",0.988603988603989,"inf1","scenario 4","period"
"nnSVG-Union","precision",0.9765625,"inf1","scenario 4","period"
"nnSVG-Inter","precision",1,"inf1","scenario 4","period"
"nnSVG-Cauchy","precision",1,"inf1","scenario 4","period"
"nnSVG-HMP","precision",0.992063492063492,"inf1","scenario 4","period"
"nnSVG-PASTE","recall",1,"inf1","scenario 4","period"
"nnSVG-AVE","recall",0.5205,"inf1","scenario 4","period"
"nnSVG-Union","recall",1,"inf1","scenario 4","period"
"nnSVG-Inter","recall",0.002,"inf1","scenario 4","period"
"nnSVG-Cauchy","recall",0.666,"inf1","scenario 4","period"
"nnSVG-HMP","recall",1,"inf1","scenario 4","period"
"nnSVG-PASTE","FPR",1,"inf1","scenario 4","period"
"nnSVG-AVE","FPR",0.000666666666666667,"inf1","scenario 4","period"
"nnSVG-Union","FPR",0.00266666666666667,"inf1","scenario 4","period"
"nnSVG-Inter","FPR",0,"inf1","scenario 4","period"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 4","period"
"nnSVG-HMP","FPR",0.000888888888888889,"inf1","scenario 4","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 1","period"
"nnSVG-AVE","F1",0.900572051212204,"inf3","scenario 1","period"
"nnSVG-Union","F1",0.982318271119843,"inf3","scenario 1","period"
"nnSVG-Inter","F1",0.61878453038674,"inf3","scenario 1","period"
"nnSVG-Cauchy","F1",0.979591836734694,"inf3","scenario 1","period"
"nnSVG-HMP","F1",0.995024875621891,"inf3","scenario 1","period"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 1","period"
"nnSVG-AVE","precision",0.989228007181329,"inf3","scenario 1","period"
"nnSVG-Union","precision",0.965250965250965,"inf3","scenario 1","period"
"nnSVG-Inter","precision",1,"inf3","scenario 1","period"
"nnSVG-Cauchy","precision",1,"inf3","scenario 1","period"
"nnSVG-HMP","precision",0.99009900990099,"inf3","scenario 1","period"
"nnSVG-PASTE","recall",1,"inf3","scenario 1","period"
"nnSVG-AVE","recall",0.8265,"inf3","scenario 1","period"
"nnSVG-Union","recall",1,"inf3","scenario 1","period"
"nnSVG-Inter","recall",0.448,"inf3","scenario 1","period"
"nnSVG-Cauchy","recall",0.96,"inf3","scenario 1","period"
"nnSVG-HMP","recall",1,"inf3","scenario 1","period"
"nnSVG-PASTE","FPR",1,"inf3","scenario 1","period"
"nnSVG-AVE","FPR",0.001,"inf3","scenario 1","period"
"nnSVG-Union","FPR",0.004,"inf3","scenario 1","period"
"nnSVG-Inter","FPR",0,"inf3","scenario 1","period"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 1","period"
"nnSVG-HMP","FPR",0.00111111111111111,"inf3","scenario 1","period"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 2","period"
"nnSVG-AVE","F1",0.75679012345679,"inf3","scenario 2","period"
"nnSVG-Union","F1",0.986193293885602,"inf3","scenario 2","period"
"nnSVG-Inter","F1",0.134328358208955,"inf3","scenario 2","period"
"nnSVG-Cauchy","F1",0.881431767337808,"inf3","scenario 2","period"
"nnSVG-HMP","F1",0.997008973080758,"inf3","scenario 2","period"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 2","period"
"nnSVG-AVE","precision",0.988709677419355,"inf3","scenario 2","period"
"nnSVG-Union","precision",0.972762645914397,"inf3","scenario 2","period"
"nnSVG-Inter","precision",1,"inf3","scenario 2","period"
"nnSVG-Cauchy","precision",1,"inf3","scenario 2","period"
"nnSVG-HMP","precision",0.99403578528827,"inf3","scenario 2","period"
"nnSVG-PASTE","recall",1,"inf3","scenario 2","period"
"nnSVG-AVE","recall",0.613,"inf3","scenario 2","period"
"nnSVG-Union","recall",1,"inf3","scenario 2","period"
"nnSVG-Inter","recall",0.072,"inf3","scenario 2","period"
"nnSVG-Cauchy","recall",0.788,"inf3","scenario 2","period"
"nnSVG-HMP","recall",1,"inf3","scenario 2","period"
